samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
ND199_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L001_R2_001.fastq.gz
ND199_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L003_R2_001.fastq.gz
ND199_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L002_R2_001.fastq.gz
ND199_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L001_R2_001.fastq.gz
ND199_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L003_R2_001.fastq.gz
ND199_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L002_R2_001.fastq.gz
ND200_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L003_R2_001.fastq.gz
ND200_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L002_R2_001.fastq.gz
ND200_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L001_R2_001.fastq.gz
ND200_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1074/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1074_S74_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1074/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1074_S74_L003_R2_001.fastq.gz
ND200_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1074/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1074_S74_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1074/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1074_S74_L002_R2_001.fastq.gz
ND200_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1074/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1074_S74_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1074/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1074_S74_L001_R2_001.fastq.gz
ND200_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1075/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1075_S75_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1075/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1075_S75_L002_R2_001.fastq.gz
ND200_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1075/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1075_S75_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1075/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1075_S75_L003_R2_001.fastq.gz
ND200_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1075/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1075_S75_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1075/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1075_S75_L001_R2_001.fastq.gz
ND201_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1076/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1076_S76_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1076/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1076_S76_L001_R2_001.fastq.gz
ND201_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1076/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1076_S76_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1076/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1076_S76_L002_R2_001.fastq.gz
ND201_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1076/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1076_S76_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1076/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1076_S76_L003_R2_001.fastq.gz
ND201_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1077/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1077_S77_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1077/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1077_S77_L003_R2_001.fastq.gz
ND201_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1077/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1077_S77_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1077/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1077_S77_L001_R2_001.fastq.gz
ND201_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1077/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1077_S77_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1077/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1077_S77_L002_R2_001.fastq.gz
ND201_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1078/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1078_S78_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1078/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1078_S78_L002_R2_001.fastq.gz
ND201_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1078/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1078_S78_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1078/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1078_S78_L003_R2_001.fastq.gz
ND201_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1078/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1078_S78_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1078/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1078_S78_L001_R2_001.fastq.gz
ND202_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1079/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1079_S79_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1079/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1079_S79_L001_R2_001.fastq.gz
ND202_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1079/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1079_S79_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1079/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1079_S79_L003_R2_001.fastq.gz
ND202_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1079/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1079_S79_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1079/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1079_S79_L002_R2_001.fastq.gz
ND202_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1080/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1080_S80_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1080/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1080_S80_L003_R2_001.fastq.gz
ND202_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1080/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1080_S80_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1080/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1080_S80_L001_R2_001.fastq.gz
ND202_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1080/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1080_S80_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1080/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1080_S80_L002_R2_001.fastq.gz
ND202_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1081/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1081_S81_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1081/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1081_S81_L001_R2_001.fastq.gz
ND202_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1081/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1081_S81_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1081/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1081_S81_L003_R2_001.fastq.gz
ND202_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1081/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1081_S81_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1081/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1081_S81_L002_R2_001.fastq.gz
ND203_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1082/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1082_S82_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1082/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1082_S82_L002_R2_001.fastq.gz
ND203_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1082/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1082_S82_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1082/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1082_S82_L001_R2_001.fastq.gz
ND203_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1082/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1082_S82_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1082/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1082_S82_L003_R2_001.fastq.gz
ND203_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1083/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1083_S83_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1083/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1083_S83_L003_R2_001.fastq.gz
ND203_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1083/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1083_S83_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1083/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1083_S83_L001_R2_001.fastq.gz
ND203_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1083/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1083_S83_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1083/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1083_S83_L002_R2_001.fastq.gz
ND203_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1084/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1084_S84_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1084/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1084_S84_L002_R2_001.fastq.gz
ND203_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1084/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1084_S84_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1084/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1084_S84_L001_R2_001.fastq.gz
ND203_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1084/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1084_S84_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1084/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1084_S84_L003_R2_001.fastq.gz
ND204_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1085/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1085_S85_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1085/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1085_S85_L001_R2_001.fastq.gz
ND204_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1085/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1085_S85_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1085/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1085_S85_L002_R2_001.fastq.gz
ND204_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1085/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1085_S85_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1085/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1085_S85_L003_R2_001.fastq.gz
ND204_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1086/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1086_S86_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1086/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1086_S86_L001_R2_001.fastq.gz
ND204_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1086/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1086_S86_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1086/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1086_S86_L003_R2_001.fastq.gz
ND204_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1086/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1086_S86_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1086/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1086_S86_L002_R2_001.fastq.gz
ND204_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1087/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1087_S87_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1087/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1087_S87_L003_R2_001.fastq.gz
ND204_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1087/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1087_S87_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1087/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1087_S87_L002_R2_001.fastq.gz
ND204_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1087/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1087_S87_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1087/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1087_S87_L001_R2_001.fastq.gz
ND205_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1088/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1088_S88_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1088/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1088_S88_L001_R2_001.fastq.gz
ND205_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1088/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1088_S88_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1088/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1088_S88_L002_R2_001.fastq.gz
ND205_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1088/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1088_S88_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1088/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1088_S88_L003_R2_001.fastq.gz
ND205_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1089/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1089_S89_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1089/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1089_S89_L003_R2_001.fastq.gz
ND205_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1089/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1089_S89_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1089/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1089_S89_L002_R2_001.fastq.gz
