Run,Bases,BioSample,Experiment,Instrument,Library Name,LibraryLayout,Organism,Platform,Sample_name,SRA Study,sample_type,sex,Sample_code,Date,geo_loc_name,lat,lon,lat_lon,Spawning_time,Era
SRR12106931,5335574732,SAMN15398051,SRX8631071,Illumina NovaSeq 6000,AAL1_CelticSea_Atlantic_Winter_rg2,PAIRED,Clupea harengus,ILLUMINA,AAL1_CelticSea,SRP269168,individual,not determined,AAL1_CelticSea,2015,Celtic Sea,N51° 59',W6° 51',NA,winter,modern
SRR12106933,5385676532,SAMN15398051,SRX8631069,Illumina NovaSeq 6000,AAL1_CelticSea_Atlantic_Winter_rg1,PAIRED,Clupea harengus,ILLUMINA,AAL1_CelticSea,SRP269168,individual,not determined,AAL1_CelticSea,2015,Celtic Sea,N51° 59',W6° 51',NA,winter,modern
SRR12106934,5808670416,SAMN15398050,SRX8631068,Illumina NovaSeq 6000,AK3_Downs_Atlantic_Winter_rg2,PAIRED,Clupea harengus,ILLUMINA,AK3_Downs,SRP269168,individual,not determined,AK3_Downs,2016,Downs,N51° 34',E1° 90',NA,winter,modern
SRR12106935,5844696298,SAMN15398050,SRX8631067,Illumina NovaSeq 6000,AK3_Downs_Atlantic_Winter_rg1,PAIRED,Clupea harengus,ILLUMINA,AK3_Downs,SRP269168,individual,not determined,AK3_Downs,2016,Downs,N51° 34',E1° 90',NA,winter,modern
SRR12106936,6637480726,SAMN15398049,SRX8631066,Illumina NovaSeq 6000,AK2_Downs_Atlantic_Winter_rg2,PAIRED,Clupea harengus,ILLUMINA,AK2_Downs,SRP269168,individual,not determined,AK2_Downs,2016,Downs,N51° 34',E1° 90',NA,winter,modern
SRR12106937,6684084158,SAMN15398049,SRX8631065,Illumina NovaSeq 6000,AK2_Downs_Atlantic_Winter_rg1,PAIRED,Clupea harengus,ILLUMINA,AK2_Downs,SRP269168,individual,not determined,AK2_Downs,2016,Downs,N51° 34',E1° 90',NA,winter,modern
SRR12106938,5631713818,SAMN15398048,SRX8631064,Illumina NovaSeq 6000,AK1_Downs_Atlantic_Winter_rg2,PAIRED,Clupea harengus,ILLUMINA,AK1_Downs,SRP269168,individual,not determined,AK1_Downs,2016,Downs,N51° 34',E1° 90',NA,winter,modern
SRR12106939,5692526954,SAMN15398048,SRX8631063,Illumina NovaSeq 6000,AK1_Downs_Atlantic_Winter_rg1,PAIRED,Clupea harengus,ILLUMINA,AK1_Downs,SRP269168,individual,not determined,AK1_Downs,2016,Downs,N51° 34',E1° 90',NA,winter,modern
SRR12106940,6379682050,SAMN15398047,SRX8631062,Illumina NovaSeq 6000,Z14_IsleofMan_Atlantic_Autumn_rg2,PAIRED,Clupea harengus,ILLUMINA,Z14_IsleofMan,SRP269168,individual,not determined,Z14_IsleofMan,2015,Isle of Man,N54° 6',W4° 37',NA,autumn,modern
SRR12106941,6427618208,SAMN15398047,SRX8631061,Illumina NovaSeq 6000,Z14_IsleofMan_Atlantic_Autumn_rg1,PAIRED,Clupea harengus,ILLUMINA,Z14_IsleofMan,SRP269168,individual,not determined,Z14_IsleofMan,2015,Isle of Man,N54° 6',W4° 37',NA,autumn,modern
SRR12106942,5554209142,SAMN15398046,SRX8631060,Illumina NovaSeq 6000,Z12_IsleofMan_Atlantic_Autumn_rg2,PAIRED,Clupea harengus,ILLUMINA,Z12_IsleofMan,SRP269168,individual,not determined,Z12_IsleofMan,2015,Isle of Man,N54° 6',W4° 37',NA,autumn,modern
SRR12106944,5604407582,SAMN15398046,SRX8631058,Illumina NovaSeq 6000,Z12_IsleofMan_Atlantic_Autumn_rg1,PAIRED,Clupea harengus,ILLUMINA,Z12_IsleofMan,SRP269168,individual,not determined,Z12_IsleofMan,2015,Isle of Man,N54° 6',W4° 37',NA,autumn,modern
SRR12106945,8664204840,SAMN15398045,SRX8631057,Illumina NovaSeq 6000,Z4_IsleofMan_Atlantic_Autumn_rg2,PAIRED,Clupea harengus,ILLUMINA,Z4_IsleofMan,SRP269168,individual,not determined,Z4_IsleofMan,2015,Isle of Man,N54° 6',W4° 37',NA,autumn,modern
SRR12106946,8767837650,SAMN15398045,SRX8631056,Illumina NovaSeq 6000,Z4_IsleofMan_Atlantic_Autumn_rg1,PAIRED,Clupea harengus,ILLUMINA,Z4_IsleofMan,SRP269168,individual,not determined,Z4_IsleofMan,2015,Isle of Man,N54° 6',W4° 37',NA,autumn,modern
SRR12106947,15850303000,SAMN15398044,SRX8631055,Illumina NovaSeq 6000,NorthSea34_NorthSea_Atlantic_Autumn_rg1,PAIRED,Clupea harengus,ILLUMINA,NorthSea34,SRP269168,individual,not determined,NorthSea34,1979,North Sea,N58°06′,E6°10′,NA,autumn,modern
SRR12106948,15882116750,SAMN15398043,SRX8631054,Illumina NovaSeq 6000,NorthSea19_NorthSea_Atlantic_Autumn_rg1,PAIRED,Clupea harengus,ILLUMINA,NorthSea19,SRP269168,individual,not determined,NorthSea19,1979,North Sea,N58°06′,E6°10′,NA,autumn,modern
SRR12106949,15977515250,SAMN15398042,SRX8631053,Illumina NovaSeq 6000,NorthSea13_NorthSea_Atlantic_Autumn_rg1,PAIRED,Clupea harengus,ILLUMINA,NorthSea13,SRP269168,individual,not determined,NorthSea13,1979,North Sea,N58°06′,E6°10′,NA,autumn,modern
SRR12106950,5305353894,SAMN15398041,SRX8631052,Illumina NovaSeq 6000,NSSH36_Norway_Atlantic_Spring_rg2,PAIRED,Clupea harengus,ILLUMINA,NSSH36,SRP269168,individual,not determined,NSSH36,2017,Norway,N67° 46',E9°47',NA,spring,modern
SRR12106951,5340273852,SAMN15398041,SRX8631051,Illumina NovaSeq 6000,NSSH36_Norway_Atlantic_Spring_rg1,PAIRED,Clupea harengus,ILLUMINA,NSSH36,SRP269168,individual,not determined,NSSH36,2017,Norway,N67° 46',E9°47',NA,spring,modern
SRR12106952,6668171174,SAMN15398040,SRX8631050,Illumina NovaSeq 6000,NSSH34_Norway_Atlantic_Spring_rg2,PAIRED,Clupea harengus,ILLUMINA,NSSH34,SRP269168,individual,not determined,NSSH34,2017,Norway,N67° 46',E9°47',NA,spring,modern
SRR12106953,6718464442,SAMN15398040,SRX8631049,Illumina NovaSeq 6000,NSSH34_Norway_Atlantic_Spring_rg1,PAIRED,Clupea harengus,ILLUMINA,NSSH34,SRP269168,individual,not determined,NSSH34,2017,Norway,N67° 46',E9°47',NA,spring,modern
SRR12106955,5217257172,SAMN15398039,SRX8631047,Illumina NovaSeq 6000,NSSH33_Norway_Atlantic_Spring_rg2,PAIRED,Clupea harengus,ILLUMINA,NSSH33,SRP269168,individual,not determined,NSSH33,2017,Norway,N67° 46',E9°47',NA,spring,modern
SRR12106956,5257692556,SAMN15398039,SRX8631046,Illumina NovaSeq 6000,NSSH33_Norway_Atlantic_Spring_rg1,PAIRED,Clupea harengus,ILLUMINA,NSSH33,SRP269168,individual,not determined,NSSH33,2017,Norway,N67° 46',E9°47',NA,spring,modern
